count,first_name,last_name,salary,from_date,title
15562,Carrsten,Sadowsky,60717,1986-10-23,Senior Staff
15562,Duangkaew,Dratva,49702,1986-10-22,Senior Staff
15562,Miyeon,Ramsay,60582,1986-10-22,Senior Staff
17923,Neven,Horswill,42650,1986-10-22,Staff
17923,Arnould,Luce,86401,1986-10-22,Staff
17923,Izaskun,Junet,70212,1986-10-22,Staff
15562,Nidapan,Bolsens,40350,1986-10-22,Senior Staff
15562,Nimmagadda,Leslie,60536,1986-10-22,Senior Staff
17923,Branimir,Gewali,85427,1986-10-22,Staff
2566,Mohd,Improta,68004,1986-10-22,Technique Leader
16433,Yishai,Chenoweth,68717,1986-10-22,Senior Engineer
19255,Girolamo,Katzenelson,91719,1986-10-22,Engineer
19255,Katsuo,Heinisuo,69772,1986-10-22,Engineer
19255,Alexius,Huhdanpaa,70766,1986-10-22,Engineer
16433,Shietung,Selenyi,44224,1986-10-22,Senior Engineer
16433,Matk,Holburn,56361,1986-10-22,Senior Engineer
19255,Iara,Swen,71799,1986-10-22,Engineer
19255,Khalid,Gustavson,48161,1986-10-21,Engineer
19255,Shichao,Tempesti,78744,1986-10-21,Engineer
19255,Nakhoon,Bardell,84277,1986-10-21,Engineer
16433,Sven,Cesareni,62263,1986-10-21,Senior Engineer
17923,Olivera,Rusmann,78866,1986-10-21,Staff
15562,Kristine,Nyrup,84300,1986-10-21,Senior Staff
17923,Erzsebet,Thimonier,75867,1986-10-21,Staff
15562,Nikolaos,Lally,51372,1986-10-21,Senior Staff
2566,Brewster,Milicic,53556,1986-10-21,Technique Leader
19255,Rosli,Schlumberger,78072,1986-10-20,Engineer
16433,Ayonca,Bratten,67366,1986-10-20,Senior Engineer
19255,Kwangjo,Trelles,61097,1986-10-20,Engineer
19255,Mahendra,Stafford,65519,1986-10-20,Engineer
16433,Chiranjit,Iwayama,79382,1986-10-20,Senior Engineer
2568,Kinh,Jullig,90631,1986-10-20,Assistant Engineer
19255,Vugranam,Frolund,56194,1986-10-20,Engineer
16433,Fumiya,Aloia,53142,1986-10-20,Senior Engineer
19255,Lucien,Usdin,83947,1986-10-20,Engineer
17923,Shahaf,Spell,72872,1986-10-20,Staff
15562,Kiyokazu,Bakhtari,69062,1986-10-20,Senior Staff
17923,Weidon,Rubsam,40455,1986-10-19,Staff
17923,Shunichi,Doering,79179,1986-10-19,Staff
17923,Srinidhi,Henders,92793,1986-10-19,Staff
17923,Prasadram,Angelopoulos,68191,1986-10-19,Staff
17923,Mantis,Servi,48672,1986-10-19,Staff
17923,Marsja,Shobatake,48946,1986-10-19,Staff
2566,Hugh,Scharstein,76261,1986-10-19,Technique Leader
2566,Mitsuyuki,Byoun,76145,1986-10-19,Technique Leader
19255,Navin,Schauser,46751,1986-10-19,Engineer
19255,Alper,Carrere,45717,1986-10-19,Engineer
2568,Lijia,Cools,74198,1986-10-19,Assistant Engineer
19255,Mohit,Boguraev,60851,1986-10-19,Engineer
16433,Katsuyuki,Esposito,50935,1986-10-19,Senior Engineer
16433,Shuzo,Rindone,85576,1986-10-18,Senior Engineer
15562,Eberhardt,Rosin,52358,1986-10-18,Senior Staff
17923,Uri,Itschner,74824,1986-10-18,Staff
2566,Constantino,Waschkowski,51610,1986-10-18,Technique Leader
2566,Vishv,Plavsic,64006,1986-10-18,Technique Leader
2566,Lech,Naudin,80725,1986-10-17,Technique Leader
19255,Lenore,Usdin,54336,1986-10-17,Engineer
19255,Krisda,Bratten,46509,1986-10-17,Engineer
16433,Chaosheng,Gilg,74294,1986-10-17,Senior Engineer
17923,IEEE,Gischer,78189,1986-10-17,Staff
17923,Ulf,Braunmuhl,83528,1986-10-17,Staff
17923,Khalil,Azuma,48644,1986-10-17,Staff
17923,Mari,Danlos,81632,1986-10-17,Staff
17923,Barton,Munro,99453,1986-10-17,Staff
17923,Taiji,Weisert,49458,1986-10-16,Staff
15562,Khosrow,Hinsberger,88383,1986-10-16,Senior Staff
17923,Neven,Boreale,56492,1986-10-16,Staff
19255,Bodh,Gopalakrishnan,55391,1986-10-16,Engineer
16433,Nectarios,Weiland,50315,1986-10-15,Senior Engineer
19255,Mansur,Kowalchuk,58568,1986-10-15,Engineer
17923,Basant,Muhling,84257,1986-10-15,Staff
15562,Tuval,Broomell,68328,1986-10-15,Senior Staff
17923,Masasuke,Onuegbe,48955,1986-10-15,Staff
17923,Feixiong,Hiroyama,52113,1986-10-14,Staff
15562,Stevo,Ramaiah,48011,1986-10-14,Senior Staff
17923,Cordelia,Mitsuhashi,94686,1986-10-14,Staff
17923,Jeong,Cappelli,93154,1986-10-14,Staff
17923,Kazuyasu,Molenaar,83782,1986-10-14,Staff
17923,Zdislav,Mukaidono,40106,1986-10-14,Staff
17923,Janalee,Maliniak,72047,1986-10-14,Staff
17923,Jianhua,Cooke,51136,1986-10-14,Staff
16433,Ashish,Highland,101842,1986-10-14,Senior Engineer
19255,Mary,Wielonsky,77394,1986-10-14,Engineer
19255,Takanari,Pettit,91283,1986-10-14,Engineer
2568,Dinkar,Garigliano,90972,1986-10-14,Assistant Engineer
19255,Mana,Chimia,52896,1986-10-14,Engineer
19255,Somnath,Ratnaker,44792,1986-10-13,Engineer
19255,Kazuhiko,Zhang,61433,1986-10-13,Engineer
19255,Baruch,Plesums,70814,1986-10-13,Engineer
19255,Uma,Uludag,68727,1986-10-13,Engineer
19255,Duri,Shiratori,82246,1986-10-13,Engineer
16433,Kristinn,Gunderson,82953,1986-10-13,Senior Engineer
15562,Ibibia,Ernst,62782,1986-10-13,Senior Staff
15562,Chikara,Lanteri,49173,1986-10-13,Senior Staff
15562,Willard,Mateescu,48606,1986-10-13,Senior Staff
17923,Janalee,Lortz,80554,1986-10-13,Staff
15562,Alselm,Schoegge,66689,1986-10-13,Senior Staff
17923,Shigeaki,Denis,99775,1986-10-12,Staff
17923,Sham,Bugrara,58439,1986-10-12,Staff
15562,Shuzo,Swen,71568,1986-10-12,Senior Staff
15562,Deniz,Noriega,40475,1986-10-12,Senior Staff
17923,Aloys,Pappas,61740,1986-10-12,Staff
2566,Fumiya,Colorni,75070,1986-10-12,Technique Leader
19255,Tristan,Miake,106682,1986-10-12,Engineer
19255,Gilbert,Krogh,58683,1986-10-12,Engineer
19255,Kensyu,Hardjono,58553,1986-10-12,Engineer
19255,Feixiong,Kabayashi,51980,1986-10-12,Engineer
2568,Shietung,Vitiello,80268,1986-10-12,Assistant Engineer
19255,Gaetan,Bridgland,55639,1986-10-11,Engineer
19255,Wayne,Homond,92374,1986-10-11,Engineer
2568,Prasadram,Einsfeld,97811,1986-10-11,Assistant Engineer
19255,Guenter,Schiettecatte,53929,1986-10-11,Engineer
19255,Somnath,Puppe,62082,1986-10-11,Engineer
19255,Danny,Klassen,65032,1986-10-11,Engineer
19255,Jianhui,Verhoeff,87367,1986-10-11,Engineer
16433,Mitsuyuki,Wolniewicz,91484,1986-10-11,Senior Engineer
15562,Divier,Goldhammer,59852,1986-10-11,Senior Staff
17923,Mountaz,Huttel,49039,1986-10-11,Staff
15562,Steen,Bahr,42956,1986-10-11,Senior Staff
17923,Gal,Yeung,78948,1986-10-11,Staff
17923,Dante,Zizka,49818,1986-10-11,Staff
2566,KayLiang,Valtorta,55203,1986-10-11,Technique Leader
2566,Subhankar,Hasham,57720,1986-10-10,Technique Leader
19255,Roddy,Azumi,70273,1986-10-10,Engineer
19255,Sivanarayana,Armand,92930,1986-10-10,Engineer
19255,Chikako,Broomell,74057,1986-10-10,Engineer
17923,Rayond,Takkinen,66654,1986-10-10,Staff
17923,Marie,Kalorkoti,77701,1986-10-10,Staff
17923,Masako,Simmen,46711,1986-10-10,Staff
17923,Dhritiman,Ratnaker,73485,1986-10-10,Staff
17923,Kristof,Peek,62274,1986-10-10,Staff
17923,Uli,Crouzet,94145,1986-10-10,Staff
17923,Kristina,Qiwen,88447,1986-10-09,Staff
17923,Bokyung,Pocchiola,75640,1986-10-09,Staff
17923,Hidde,Gimarc,83961,1986-10-09,Staff
17923,Heping,Marshall,79645,1986-10-09,Staff
17923,Marjo,Fasbender,88247,1986-10-09,Staff
17923,Renny,Cappelli,60039,1986-10-09,Staff
19255,Susanne,Serra,81347,1986-10-09,Engineer
19255,Barton,Figueira,85658,1986-10-09,Engineer
16433,Subhada,Cangellaris,59544,1986-10-09,Senior Engineer
16433,Mingsen,Haumacher,42414,1986-10-09,Senior Engineer
19255,Gilbert,Itzigehl,61543,1986-10-08,Engineer
16433,Heather,Nitto,72509,1986-10-08,Senior Engineer
19255,Nikolaus,Rothe,54234,1986-10-08,Engineer
2566,Jungsoon,Luft,40817,1986-10-08,Technique Leader
17923,Make,Ranum,66841,1986-10-08,Staff
17923,Arch,Yemenis,83610,1986-10-08,Staff
17923,Ipke,Pettit,62597,1986-10-08,Staff
17923,Shem,Collette,69987,1986-10-08,Staff
17923,Vatsa,Reutenauer,55107,1986-10-08,Staff
17923,Angus,Kroha,75052,1986-10-07,Staff
17923,Feipei,Hettesheimer,82647,1986-10-07,Staff
17923,Maya,Schrooten,44524,1986-10-07,Staff
17923,Taisook,Cronan,50889,1986-10-07,Staff
17923,Richard,Buchter,48002,1986-10-07,Staff
19255,Sudharsan,Quadeer,44009,1986-10-07,Engineer
19255,Utpal,Harnett,62081,1986-10-07,Engineer
19255,Niclas,Ernst,51219,1986-10-07,Engineer
19255,Kiyotoshi,Olivero,55439,1986-10-07,Engineer
19255,Rasikan,Vendrig,56976,1986-10-07,Engineer
19255,Renee,Raczkowsky,44073,1986-10-07,Engineer
19255,Huan,Thummel,94488,1986-10-07,Engineer
19255,Mohd,Wilfing,60322,1986-10-07,Engineer
2568,Hsiangchu,Cappelletti,69309,1986-10-07,Assistant Engineer
2566,Zhensheng,Kusakabe,55506,1986-10-07,Technique Leader
15562,Zhonghui,Ranon,59530,1986-10-06,Senior Staff
17923,Premsyl,Rabejac,53173,1986-10-06,Staff
17923,Atilio,Armand,47678,1986-10-06,Staff
17923,Florina,Verhoeff,107098,1986-10-06,Staff
17923,Randy,Perry,76482,1986-10-06,Staff
17923,Mitsuyuki,Biran,45896,1986-10-06,Staff
17923,Sakthirel,Bondorf,56143,1986-10-06,Staff
2568,Mansur,Ghalwash,41388,1986-10-06,Assistant Engineer
19255,Franziska,Ramamoorthy,41422,1986-10-06,Engineer
19255,Khue,Bolotov,79839,1986-10-06,Engineer
2568,Anwar,Casley,70919,1986-10-06,Assistant Engineer
16433,Val,Fiutem,42828,1986-10-05,Senior Engineer
16433,Shem,Munos,63496,1986-10-05,Senior Engineer
19255,Guozhong,Pettis,80813,1986-10-05,Engineer
19255,Eben,Takanami,56663,1986-10-05,Engineer
19255,Dipankar,Kitai,71068,1986-10-05,Engineer
19255,Maren,Kieras,47229,1986-10-05,Engineer
15562,Leon,Mersereau,70548,1986-10-05,Senior Staff
15562,Bedir,Bashian,55486,1986-10-05,Senior Staff
17923,Krister,Mitina,87230,1986-10-05,Staff
17923,Geoff,Rotem,81230,1986-10-04,Staff
17923,Saniya,Panangaden,53440,1986-10-04,Staff
17923,Yishay,Murtha,86513,1986-10-04,Staff
17923,Jianwen,Ecklund,74726,1986-10-04,Staff
17923,Yannik,Pappas,75015,1986-10-04,Staff
19255,Eldridge,Fioravanti,65967,1986-10-04,Engineer
19255,Toshiki,Riefers,67038,1986-10-03,Engineer
19255,Theron,Gils,76785,1986-10-03,Engineer
19255,Hironoby,Alvarado,78155,1986-10-03,Engineer
19255,Fumiyo,Doering,52488,1986-10-03,Engineer
19255,Adam,Eiron,76910,1986-10-03,Engineer
16433,Heekeun,Rassart,46142,1986-10-03,Senior Engineer
16433,Pranav,Stenning,57176,1986-10-03,Senior Engineer
2568,Guoxiang,Bellmore,105042,1986-10-03,Assistant Engineer
19255,Tsutomu,Angelov,61787,1986-10-03,Engineer
2566,Sudhanshu,Pettey,42835,1986-10-03,Technique Leader
15562,Tsz,Cooley,95505,1986-10-03,Senior Staff
17923,Sham,Przulj,46356,1986-10-03,Staff
17923,Xiaoheng,Breugel,58797,1986-10-03,Staff
17923,Hiroyasu,Randi,51347,1986-10-02,Staff
17923,Narain,Ladret,57201,1986-10-02,Staff
19255,Demin,Levasseur,59012,1986-10-02,Engineer
16433,Xiaoheng,Rosaz,59513,1986-10-02,Senior Engineer
2568,Juyoung,Rodiger,51084,1986-10-02,Assistant Engineer
16433,Danae,Furudate,42965,1986-10-01,Senior Engineer
19255,Pramod,Coney,104181,1986-10-01,Engineer
17923,Mohit,Hmelo,64916,1986-10-01,Staff
17923,True,Gerlach,51476,1986-10-01,Staff
17923,Shen,Puppe,41809,1986-09-30,Staff
17923,Yuqun,Braunschweig,86023,1986-09-30,Staff
17923,Lunjin,Erol,87856,1986-09-30,Staff
17923,Mack,Heuser,88080,1986-09-30,Staff
17923,Ramachenga,Sherertz,76663,1986-09-30,Staff
19255,Houman,Demizu,57606,1986-09-30,Engineer
19255,Xiping,Comyn,65920,1986-09-30,Engineer
2568,Feiyu,Vuskovic,53139,1986-09-29,Assistant Engineer
19255,Jeane,McDermid,46756,1986-09-29,Engineer
19255,Paloma,Schieder,51328,1986-09-29,Engineer
19255,Billur,Llado,53039,1986-09-29,Engineer
16433,Ortrun,Muntz,53072,1986-09-29,Senior Engineer
17923,Dekang,Luke,60072,1986-09-29,Staff
17923,Kannan,Luby,60613,1986-09-29,Staff
17923,Garnet,Thorensen,88754,1986-09-29,Staff
17923,Jaber,Stassinopoulos,63026,1986-09-29,Staff
17923,Beshir,Sooriamurthi,47462,1986-09-29,Staff
15562,Qiwen,Serre,86101,1986-09-29,Senior Staff
17923,Jordanka,Rajala,58294,1986-09-28,Staff
17923,Hilary,Leonhardt,87524,1986-09-28,Staff
17923,Shakhar,Schieder,40225,1986-09-28,Staff
17923,Tooru,Cyre,57959,1986-09-28,Staff
2568,Sachar,Ritzmann,55138,1986-09-28,Assistant Engineer
19255,Leszek,Lorch,54527,1986-09-28,Engineer
2568,Visit,Murtafg,48043,1986-09-27,Assistant Engineer
19255,Kerhong,Azadmanesh,82684,1986-09-27,Engineer
19255,Kwangho,Laurillard,53368,1986-09-27,Engineer
17923,Nitsan,Wuwongse,74390,1986-09-27,Staff
17923,Gio,Kusakabe,68724,1986-09-27,Staff
17923,Elvis,Assaf,68880,1986-09-27,Staff
17923,Shaw,Kushnir,65904,1986-09-27,Staff
15562,Ioana,Lipner,53269,1986-09-27,Senior Staff
15562,Hisao,Bressoud,77131,1986-09-27,Senior Staff
17923,Ulf,Chinin,68032,1986-09-27,Staff
17923,Mayuko,Suwa,87590,1986-09-26,Staff
17923,Fai,Badr,72193,1986-09-26,Staff
17923,Valeri,Tiemann,70059,1986-09-26,Staff
17923,Jungsoon,Michaeli,84674,1986-09-26,Staff
19255,Hideyuki,Soicher,70455,1986-09-26,Engineer
16433,Chaoyi,Bail,78220,1986-09-26,Senior Engineer
19255,Doohun,Anandan,55515,1986-09-26,Engineer
19255,Susanna,Oskamp,94218,1986-09-26,Engineer
16433,Shridhar,Peral,77752,1986-09-26,Senior Engineer
2566,Domenick,Suermann,49793,1986-09-26,Technique Leader
17923,Achilleas,Geffroy,51003,1986-09-25,Staff
15562,Xiong,Denny,49728,1986-09-25,Senior Staff
19255,Kauko,Stenning,42702,1986-09-25,Engineer
19255,Otmar,Ducloy,82762,1986-09-25,Engineer
19255,Jacopo,Milicic,66524,1986-09-24,Engineer
19255,Guenter,Oxenboll,64223,1986-09-24,Engineer
19255,Tamiya,Millington,73900,1986-09-24,Engineer
15562,Leucio,Peir,44593,1986-09-24,Senior Staff
15562,Zhonghui,Reeker,49455,1986-09-24,Senior Staff
17923,Xinan,Strandh,64861,1986-09-24,Staff
17923,Ramalingam,Itzigehl,41862,1986-09-24,Staff
17923,Valdiodio,Pezzoli,69699,1986-09-24,Staff
19255,Alassane,Kowalchuk,40206,1986-09-23,Engineer
2568,Xiping,Qiwen,50344,1986-09-23,Assistant Engineer
16433,Kenroku,Linnainmaa,63690,1986-09-23,Senior Engineer
19255,Zhiguo,Lienhardt,58580,1986-09-22,Engineer
19255,Aris,Harbusch,68321,1986-09-22,Engineer
17923,Navin,Erdi,53642,1986-09-22,Staff
15562,Nikolaos,Veccia,73817,1986-09-22,Senior Staff
17923,Berto,Chenney,70352,1986-09-22,Staff
17923,Ziyad,DasSarma,70988,1986-09-22,Staff
17923,Kristina,Wissmann,53184,1986-09-21,Staff
17923,Iara,Maksimenko,56293,1986-09-21,Staff
15562,Gianluca,Kopetz,55702,1986-09-21,Senior Staff
19255,Paraskevi,Siksek,47407,1986-09-21,Engineer
19255,Billur,Adachi,76327,1986-09-21,Engineer
19255,Khatoun,Iisaku,73078,1986-09-20,Engineer
19255,IEEE,Vilarrasa,82177,1986-09-20,Engineer
19255,Gudjon,Kushner,83416,1986-09-20,Engineer
19255,Yannik,Radivojevic,68435,1986-09-20,Engineer
19255,Nevio,Pappas,97621,1986-09-20,Engineer
2566,Nahid,Neiman,87158,1986-09-20,Technique Leader
2566,Byong,Bahl,55300,1986-09-20,Technique Leader
17923,Youngkon,Muntz,41256,1986-09-20,Staff
17923,Hyuncheol,Munro,40912,1986-09-20,Staff
15562,Ebru,McFarlin,54043,1986-09-20,Senior Staff
19255,Atreye,Shumilov,51412,1986-09-19,Engineer
19255,Guenter,Rahier,97451,1986-09-19,Engineer
19255,Harngdar,Schaaf,76835,1986-09-19,Engineer
19255,Sorina,Quadeer,42120,1986-09-19,Engineer
19255,Mansur,Antonakopoulos,79210,1986-09-19,Engineer
16433,Barna,Swick,81032,1986-09-19,Senior Engineer
19255,Valdiodio,Pepe,46474,1986-09-19,Engineer
19255,Brendon,Mitina,75856,1986-09-18,Engineer
19255,Mototsugu,Noriega,46217,1986-09-18,Engineer
19255,Chiradeep,Shiratori,82116,1986-09-18,Engineer
2568,Franziska,Ramras,86991,1986-09-18,Assistant Engineer
19255,Aron,Puoti,84834,1986-09-18,Engineer
17923,Constantine,Hiroyama,83244,1986-09-18,Staff
17923,Yagil,Apsitis,62141,1986-09-18,Staff
15562,Shigeu,Huttel,52539,1986-09-18,Senior Staff
17923,Dante,Plesums,42104,1986-09-18,Staff
17923,Deborah,Beilner,71300,1986-09-18,Staff
17923,Kinh,Coorg,74460,1986-09-18,Staff
17923,Aamod,Shumilov,84783,1986-09-18,Staff
2566,Caolyn,Zumaque,90845,1986-09-18,Technique Leader
2566,Dipayan,Isaac,53025,1986-09-17,Technique Leader
16433,Akeno,Farrag,45738,1986-09-17,Senior Engineer
2568,Keung,Otillio,97470,1986-09-17,Assistant Engineer
16433,Mayumi,Gustavson,48721,1986-09-17,Senior Engineer
19255,Krisda,Openshaw,67243,1986-09-17,Engineer
19255,Tsutomu,Rebaine,64487,1986-09-17,Engineer
17923,Jaana,Ananiadou,64699,1986-09-17,Staff
17923,Alain,Linnainmaa,78262,1986-09-17,Staff
15562,Nahla,Jeong,92712,1986-09-17,Senior Staff
17923,Domenick,Ritcey,61279,1986-09-17,Staff
17923,Arco,Kilgore,50815,1986-09-17,Staff
17923,Mayumi,Roisin,42019,1986-09-17,Staff
17923,Atreye,Servieres,87322,1986-09-16,Staff
17923,Adib,Bratten,64490,1986-09-16,Staff
19255,Freyja,Boyle,63639,1986-09-16,Engineer
16433,Bokyung,Kuszyk,83348,1986-09-16,Senior Engineer
19255,Filipp,Christianini,46452,1986-09-15,Engineer
19255,Boaz,Gecseg,92715,1986-09-15,Engineer
19255,Mari,Hmelo,42405,1986-09-15,Engineer
15562,Mostafa,Osgood,109860,1986-09-15,Senior Staff
17923,Serif,Terkki,43721,1986-09-15,Staff
15562,Jiann,Weedon,70502,1986-09-15,Senior Staff
17923,Satoru,Plotkin,63378,1986-09-15,Staff
17923,Panayotis,Sherertz,83352,1986-09-15,Staff
17923,Toshimori,Rosenbaum,58620,1986-09-15,Staff
17923,Alair,Warwick,55756,1986-09-14,Staff
15562,Serif,Busillo,96778,1986-09-14,Senior Staff
17923,Moto,Fendler,94469,1986-09-14,Staff
17923,Mahmut,Domenig,49617,1986-09-14,Staff
17923,Manu,Rajcani,69787,1986-09-14,Staff
19255,Chinya,Conti,49001,1986-09-14,Engineer
19255,Eldridge,Champarnaud,43564,1986-09-14,Engineer
19255,Yonghong,Katzenelson,54027,1986-09-14,Engineer
16433,Isaac,Burnard,73626,1986-09-14,Senior Engineer
19255,Lunjin,Lund,95389,1986-09-13,Engineer
16433,Vishv,Spelt,70181,1986-09-13,Senior Engineer
19255,Sorina,Hartvigsen,74809,1986-09-13,Engineer
19255,Kousuke,Wielonsky,83182,1986-09-13,Engineer
17923,Weiyi,Chappelet,66468,1986-09-13,Staff
17923,Leon,Kobara,51144,1986-09-13,Staff
17923,IEEE,Mandell,62356,1986-09-13,Staff
17923,Arve,Avouris,45269,1986-09-13,Staff
17923,Monique,Teitelbaum,69033,1986-09-13,Staff
15562,Bader,Melski,82831,1986-09-13,Senior Staff
16433,Taegyun,Linnainmaa,85229,1986-09-13,Senior Engineer
17923,Cullen,Dulli,66773,1986-09-13,Staff
16433,Foong,Makinen,45728,1986-09-12,Senior Engineer
17923,Oksana,Kavraki,71976,1986-09-12,Staff
19255,Mahendra,Gulak,63422,1986-09-12,Engineer
19255,Lakshmi,Sidou,48750,1986-09-12,Engineer
19255,Gully,Beausoleil,58543,1986-09-12,Engineer
19255,Izaskun,Baar,84718,1986-09-12,Engineer
2568,Rimli,Heystek,57854,1986-09-11,Assistant Engineer
2568,Maik,Sevcikova,85168,1986-09-11,Assistant Engineer
19255,Xudong,Chinal,48177,1986-09-11,Engineer
2566,Gonzalo,Cooley,92054,1986-09-11,Technique Leader
2566,Kazunori,Pepe,73790,1986-09-11,Technique Leader
2566,IEEE,Penn,93532,1986-09-11,Technique Leader
2566,Lein,Luef,71855,1986-09-11,Technique Leader
17923,Monique,Raczkowsky,70143,1986-09-11,Staff
17923,Xiaoheng,Carrere,53942,1986-09-11,Staff
17923,Jaideep,Caine,58363,1986-09-11,Staff
17923,Xiaocheng,Bellmore,42081,1986-09-11,Staff
15562,Werner,Speel,48081,1986-09-11,Senior Staff
15562,Indrajit,Basart,66009,1986-09-11,Senior Staff
16433,Yolla,Pintelas,49165,1986-09-11,Senior Engineer
17923,Otilia,Pauthner,40171,1986-09-10,Staff
17923,Caolyn,Staelin,66902,1986-09-10,Staff
19255,Zejun,Gulik,94035,1986-09-10,Engineer
19255,Tadanori,Deyuan,63935,1986-09-10,Engineer
19255,Aamer,Quaggetto,66033,1986-09-09,Engineer
19255,Jaroslava,Reinhard,76490,1986-09-09,Engineer
19255,Weiwu,Rijckaert,88607,1986-09-09,Engineer
19255,Mingzeng,Bodoff,42558,1986-09-09,Engineer
19255,Gadiel,Egerstedt,81855,1986-09-09,Engineer
19255,Boriana,Ramalingam,67363,1986-09-09,Engineer
19255,Shuichi,Demke,57491,1986-09-09,Engineer
19255,Muneo,Brattka,51011,1986-09-09,Engineer
17923,Rance,Bellone,46292,1986-09-09,Staff
17923,Tuval,Welham,77437,1986-09-09,Staff
17923,Jacopo,Chiola,90327,1986-09-09,Staff
17923,Bedrich,Beutelspacher,70871,1986-09-09,Staff
17923,Hitomi,Zirintsis,64616,1986-09-08,Staff
16433,Heon,Marletta,79813,1986-09-08,Senior Engineer
16433,Falguni,Cherinka,63631,1986-09-08,Senior Engineer
17923,Remko,Valette,65395,1986-09-08,Staff
17923,Keiichiro,Papsdorf,89369,1986-09-08,Staff
17923,Youjian,Rehfuss,56211,1986-09-07,Staff
15562,Siddarth,Ponthieu,40056,1986-09-07,Senior Staff
15562,Bowen,Morrey,56314,1986-09-07,Senior Staff
17923,Kellyn,Perz,92998,1986-09-07,Staff
16433,Changho,Pettey,79559,1986-09-07,Senior Engineer
16433,Vishu,Genther,74672,1986-09-07,Senior Engineer
16433,Kasidit,Zlotek,83669,1986-09-07,Senior Engineer
17923,Tetsushi,Prochazka,42491,1986-09-07,Staff
19255,Heon,Arlazarov,66761,1986-09-07,Engineer
19255,Rosalie,Miara,85966,1986-09-07,Engineer
19255,Zorica,Tzvieli,44281,1986-09-07,Engineer
17923,Sanjoy,Pepe,76322,1986-09-06,Staff
15562,Shuichi,Kulisch,49072,1986-09-06,Senior Staff
17923,Niteen,Kossowski,44697,1986-09-06,Staff
15562,Udo,Brobst,75383,1986-09-06,Senior Staff
17923,Ipke,Georgatos,57970,1986-09-05,Staff
16433,George,Grandbois,51820,1986-09-05,Senior Engineer
17923,Uta,Barriga,57113,1986-09-05,Staff
17923,Mang,Menhardt,61295,1986-09-05,Staff
19255,Lalit,Fraisse,55470,1986-09-05,Engineer
2568,Toney,Pocchiola,44575,1986-09-04,Assistant Engineer
19255,Berna,Tagansky,58230,1986-09-04,Engineer
16433,Sergi,Nastansky,79887,1986-09-04,Senior Engineer
15562,Sakthirel,Ramsak,60024,1986-09-04,Senior Staff
17923,Vojin,Anick,62371,1986-09-04,Staff
17923,Lech,Melichar,63120,1986-09-04,Staff
15562,Etsuo,Covnot,56843,1986-09-04,Senior Staff
2566,Huai,Gluchowski,81827,1986-09-04,Technique Leader
19255,Hidefumi,Renear,69368,1986-09-03,Engineer
19255,Huei,Kolinko,97539,1986-09-03,Engineer
19255,Van,Halloran,87563,1986-09-03,Engineer
19255,Takushi,Harnett,87292,1986-09-03,Engineer
19255,Xuejun,Marrevee,59288,1986-09-03,Engineer
17923,Parviz,Thimonier,54922,1986-09-03,Staff
16433,Rafols,Peot,78444,1986-09-03,Senior Engineer
17923,Dayanand,Yavatkar,87238,1986-09-03,Staff
16433,Becky,Shrader,56616,1986-09-03,Senior Engineer
17923,Jessie,Erva,69828,1986-09-02,Staff
2568,Rafail,Nanard,62315,1986-09-02,Assistant Engineer
19255,Aral,Pulkowski,64075,1986-09-02,Engineer
19255,Khaled,Beilner,91783,1986-09-02,Engineer
2568,Manu,Sudbeck,73501,1986-09-02,Assistant Engineer
19255,Weiye,Heering,53209,1986-09-01,Engineer
19255,Vincent,Birrer,92969,1986-09-01,Engineer
19255,Oscar,Morrin,87585,1986-09-01,Engineer
19255,Fatemeh,Kroft,72543,1986-09-01,Engineer
19255,Jiafu,Karnin,55897,1986-09-01,Engineer
17923,Kamran,Kambil,55958,1986-09-01,Staff
17923,Kazuhide,Speel,52856,1986-09-01,Staff
17923,Jaber,Jahnichen,78996,1986-09-01,Staff
17923,Srinidhi,Rosca,67606,1986-09-01,Staff
15562,Theirry,Honglei,76195,1986-09-01,Senior Staff
17923,Yuuichi,Kusakari,89518,1986-09-01,Staff
16433,Uzi,Gente,64553,1986-09-01,Senior Engineer
16433,Pascal,Smeets,66387,1986-09-01,Senior Engineer
17923,Radhia,Hertweck,58515,1986-08-31,Staff
16433,Koldo,Lorie,76600,1986-08-31,Senior Engineer
16433,Frazer,Birjandi,54408,1986-08-31,Senior Engineer
15562,JoAnna,Maccarone,45883,1986-08-31,Senior Staff
15562,Ohad,Merli,56812,1986-08-31,Senior Staff
17923,Naftali,Kalorkoti,89724,1986-08-31,Staff
17923,Aksel,Denna,64897,1986-08-31,Staff
17923,Nalini,Menyhert,49536,1986-08-31,Staff
2566,Domenico,Brookner,69870,1986-08-31,Technique Leader
19255,Youngkon,Comellas,74787,1986-08-31,Engineer
19255,Rayond,Schwaller,94001,1986-08-31,Engineer
2568,Yonghoan,Azumi,63399,1986-08-31,Assistant Engineer
19255,Heon,Makinen,40668,1986-08-31,Engineer
19255,Sachin,Kemmerer,46088,1986-08-30,Engineer
19255,Jagoda,Butner,75120,1986-08-30,Engineer
19255,Serge,Beutelspacher,79814,1986-08-30,Engineer
17923,Pintsang,Barriga,63062,1986-08-30,Staff
17923,Roddy,Gischer,60745,1986-08-30,Staff
17923,Vasiliy,Steenbeek,65449,1986-08-30,Staff
17923,Gino,Gadepally,64746,1986-08-30,Staff
